player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0034364,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,40,58,390.0,2,1.0,0.0,339.0,187.0,20.0,10.99355982258735,0,15.877984767170814,1.587244049032338,1.1799370120580668,3.2068219819891537,0.0,51.0,91.0,16,0.09090909090909091,0.06767817927730085,0.11805555555555555,0.19050617978547704,0.10509296685529507,0.10526315789473684,0.11560693641618497,0.11458333333333333,0.10517806237501595,0.10512700506318343,0.6112852664576802,0.07318995608602634
00-0034365,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,9,56.0,0,0.0,0.0,78.0,33.0,1.0,-7.67592188360868,0,10.07563025210084,0.33044216206355426,0.5166201068141995,0.857297317865271,0.0,5.6000000000000005,10.6,7,0.037037037037037035,0.04524361948955916,0.05392156862745098,0.09175045114720289,0.04028776978417266,0.0,0.015625,0.014492753623188406,0.02014388489208633,0.03223021582733813,0.23045267489711935,0.022849752101746064
00-0034365,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,7.0,0,0.0,0.0,24.0,6.0,1.0,-5.12451348482864,0,1.5,0.2387281399046105,0.08679937735055845,0.41885177400230666,0.0,0.7000000000000001,3.7,3,0.07407407407407407,0.04878048780487805,0.03773584905660377,0.15013550135501355,0.016055045871559634,0.0,0.043478260869565216,0.038461538461538464,0.008027522935779817,0.012844036697247707,0.08641975308641975,0.01981364463960587
00-0034383,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,59,88,635.0,5,1.0,1.0,669.0,259.0,35.0,25.352797458600588,0,13.363461037967637,2.6351846199862043,2.239893423603384,5.5207023265016755,0.0,91.5,150.5,15,0.16417910447761194,0.14511930585683297,0.14404894327030032,0.3623641014018843,0.15151515151515152,0.19230769230769232,0.1724137931034483,0.17467248908296942,0.17191142191142192,0.15967365967365968,1.1847014925373134,0.10941953120456
00-0034383,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,53,85,532.0,2,0.0,0.0,684.0,214.0,26.0,3.325906318572656,0,15.099442536645642,2.6284791632122793,2.643637075082471,5.793264697376148,0.0,65.2,118.2,17,0.14912280701754385,0.1470019342359768,0.12207644038790645,0.3412857579150972,0.1346153846153846,0.1,0.1319796954314721,0.12903225806451613,0.11730769230769231,0.12769230769230772,0.9333333333333333,0.08722088578638999
00-0034386,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,27,53,460.0,3,1.0,1.0,928.0,47.0,21.0,4.295495750731789,0,8.395652053509531,1.4860122326112655,4.037167633147576,5.055035692120201,0.0,62.0,89.0,15,0.09464285714285714,0.26774379688401617,0.020346320346320345,0.3561593232214987,0.12269938650306748,0.13043478260869565,0.11538461538461539,0.11707317073170732,0.12656708455588156,0.12424646572419312,0.8214285714285714,0.06944119345224162
00-0034386,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,32,289.0,2,0.0,0.0,486.0,68.0,13.0,19.086959395985367,0,13.165940968687954,1.024190904240227,2.237224812145197,3.1023437248619787,0.0,40.9,62.9,15,0.061068702290076333,0.14361702127659576,0.03415369161225515,0.2064966704563911,0.08245363766048502,0.08,0.06735751295336788,0.06880733944954129,0.08122681883024252,0.08196291012838802,0.5515267175572519,0.048377172742654975
00-0034401,2023,REG,5,6,74.0,1,1.0,0.0,0.0,0,0,23.0,51.0,1.0,-7.240901717566885,0,1.9142857142857144,0.0,8,-9.0,0,1.0,1.0,0.0,-11.80669235586538,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.06,2.06,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003036735656583525
00-0034401,2024,REG,3,11,28.0,0,0.0,0.0,0.0,0,0,98.0,32.0,1.0,-7.152866298856679,0,0.2857142857142857,-0.155223235654659,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01721487857362435
00-0034407,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,30.0,0,0.0,0.0,2.0,1.9398944369750097,0,12,15,135.0,0,0.0,0.0,94.0,87.0,7.0,2.3845920271705836,0,4.50984739793922,0.5820197044334975,0.4022003231278809,1.1545697828397627,0.0,16.5,28.5,7,0.07853403141361257,0.055852644087938205,0.11254851228978008,0.16248316239076943,0.07959905660377359,0.0,0.08641975308641975,0.07692307692307693,0.039799528301886794,0.06367924528301887,0.7068062827225131,0.04605390731045181
00-0034407,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,79.0,0,0.0,0.0,3.0,2.367694093816681,0,62,87,686.0,1,3.0,1.0,589.0,335.0,29.0,5.625330584082681,0,25.171688646320998,2.7709102182245062,2.398651039138417,5.835421054733652,0.0,80.5,142.5,17,0.1556350626118068,0.13188535602328705,0.1710929519918284,0.33896087873633984,0.16016810646742938,0.047619047619047616,0.14646464646464646,0.136986301369863,0.1038935770432385,0.13765829469775304,1.227191413237925,0.09697043932712722
00-0034414,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,20,86.0,0,0.0,0.0,5.0,-3.1741028486867435,0,4,6,52.0,0,0.0,0.0,31.0,43.0,2.0,2.976363208494149,0,4.033333333333333,0.1749874156850901,0.08755847194700653,0.32377205389053976,0.0,13.8,17.8,10,0.017543859649122806,0.01103202846975089,0.04068117313150426,0.03514141224948492,0.02208067940552017,0.0,0.017241379310344827,0.015503875968992248,0.011040339702760084,0.017664543524416137,0.15204678362573099,0.021075065119583236
00-0034418,2023,REG,0,0,0.0,0,0.0,1.0,7.0,0,0,0.0,0.0,0.0,-1.3574523675488308,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,38,296.0,3,0.0,0.0,429.0,57.0,14.0,0.44893637045177215,0,7.958076555994751,1.1784920553302907,1.6785511454079738,2.9427238847810173,0.0,47.6,69.6,11,0.10106382978723404,0.15754682335659198,0.044186046511627906,0.2776332033661246,0.10500177367860944,0.2,0.10687022900763359,0.11643835616438356,0.15250088683930474,0.12400141894288756,0.7872340425531915,0.07221714949780027
00-0034418,2024,REG,1,1,21.0,1,0.0,1.0,3.0,0,0,20.0,1.0,1.0,1.1512166903703474,0,1.05,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,20,27,211.0,1,0.0,0.0,196.0,89.0,8.0,2.5496761178857352,0,9.023391013267151,0.7867747265062988,0.7799240131778731,1.7261088989839593,0.0,31.94,51.94,10,0.07848837209302326,0.0703770197486535,0.09063136456211812,0.1740341739384577,0.10292682926829268,0.1,0.0784313725490196,0.08035714285714286,0.10146341463414635,0.10234146341463415,0.6133720930232558,0.07516642547033285
00-0034419,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,11.0,0,0.0,0.0,1.0,0.7298046299256384,0,27,33,238.0,1,0.0,0.0,229.0,85.0,15.0,10.86630826399778,0,25.963810538196046,0.9981723698508689,0.901529883112134,2.128329472954797,0.0,30.900000000000002,57.9,13,0.0765661252900232,0.07258320126782884,0.04904789382573572,0.17291574894929787,0.0660377358490566,0.041666666666666664,0.08620689655172414,0.08080808080808081,0.05385220125786164,0.06116352201257862,0.5522041763341067,0.04348936425910347
00-0034419,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,4,0.0,0,0.0,0.0,26.0,0.0,0.0,-9.013496233848855,0,0.0,0.11484064709871161,0.11060327206629762,0.24968326109447575,0.0,0.0,0.0,3,0.037037037037037035,0.034993270524899055,0.0,0.08355017197547479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034433,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,4.0,1,0.0,0.0,1.0,0.37360167867154814,0,3,3,21.0,0,0.0,0.0,-1.0,22.0,1.0,0.4519133604480885,0,11.666666666666666,0.07133838383838384,0.005548334954834429,0.11089141022595986,0.0,8.5,11.5,5,0.014705882352941176,-0.0008503401360544217,0.03691275167785235,0.021378551420568225,0.01808785529715762,0.0,0.019230769230769232,0.017857142857142856,0.00904392764857881,0.014470284237726097,0.10294117647058823,0.031145054706965658
00-0034437,2023,REG,1,1,13.0,0,0.0,0.0,0.0,0,0,4.0,9.0,1.0,2.5643760072416626,0,3.25,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100628
00-0034438,2023,REG,3,4,27.0,0,1.0,1.0,7.0,0,0,6.0,29.0,3.0,-10.079575101757655,0,4.5,0.0,1,6.0,0,0.0,0.0,0.0,0.325870348373428,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.31999999999999984,-0.31999999999999984,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003504161191414803
00-0034485,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.1321003963011889
00-0034487,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,22,86.0,1,0.0,0.0,190.0,49.0,4.0,-2.21938811756037,0,6.160113519091847,0.6616998140212426,0.6063464582029761,1.4169922417739471,0.0,14.600000000000001,25.6,9,0.06528189910979229,0.06010756089844986,0.04609595484477893,0.14600889738344833,0.034126984126984124,0.06666666666666667,0.036036036036036036,0.03968253968253968,0.0503968253968254,0.040634920634920635,0.2551928783382789,0.02907769195820082
00-0034487,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,9,83.0,1,0.0,0.0,54.0,40.0,4.0,1.973562387865968,0,13.22202380952381,0.3215390489303533,0.23390750756821393,0.6460438286932797,0.0,14.3,22.3,8,0.03571428571428571,0.025328330206378986,0.04807692307692308,0.07383409273653176,0.04162487462387161,0.058823529411764705,0.038461538461538464,0.04132231404958678,0.05022420201781816,0.045064605581450236,0.32936507936507936,0.03128682866603064
00-0034488,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-2.0,0,0.0,0.0,0.0,-3.09130674356129,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017035775127768314
00-0034490,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,1.0,1.9436243332456797,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207
00-0034521,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,49,311.0,1,0.0,0.0,597.0,56.0,17.0,0.37687926477519795,0,6.000122476640712,1.5866101633748693,2.7809662357238283,4.326591610068983,0.0,37.1,60.1,13,0.10606060606060606,0.18307267709291627,0.04220045214770158,0.3055490507652421,0.1213895394223263,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.13212334113973456,0.12568306010928962,0.6731601731601732,0.07443830662141743
00-0034521,2024,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,17.0,0.0,0.0,-1.0107955927378498,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,37,61,530.0,6,0.0,0.0,686.0,155.0,29.0,29.926232110356914,0,13.79436261320092,1.7061922610924132,2.939367955618609,4.616845960571646,0.0,89.0,126.0,12,0.1373873873873874,0.22783128528727997,0.09220701963117192,0.3883461093109051,0.17365661861074705,0.2727272727272727,0.19463087248322147,0.2046783625730994,0.22319194566900988,0.19347074943405218,1.1936936936936937,0.11894871988520504
00-0034571,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,1.0,1,0.0,0.0,1.0,0.0,1.0,0.8777435250231065,0,1.0,0.043478260869565216,0.004651162790697674,0.06847320525783619,0.0,6.1,7.1,1,0.043478260869565216,0.004651162790697674,0.0,0.06893832153690596,0.003937007874015748,0.5,0.07692307692307693,0.13333333333333333,0.25196850393700787,0.1031496062992126,0.043478260869565216,0.06738800303720577
00-0034575,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,-10.0,0,1.0,0.0,0.0,-10.0,1.0,-1.7841486409306526,0,0.0,0.0625,0.0,0.09375,0.0,-1.0,1.0,1,0.058823529411764705,0.0,-0.06896551724137931,0.08823529411764705,-0.031545741324921134,0.0,0.1,0.09090909090909091,-0.015772870662460567,-0.025236593059936908,-0.29411764705882354,0.010164667615368978
00-0034577,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13,-13.0,0,0.0,0.0,0.0,-8.636291551636532,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.3,-1.3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002238292011019284
00-0034577,2024,REG,1,1,19.0,0,0.0,0.0,0.0,0,0,13.0,6.0,1.0,1.4325529362540692,0,1.4615384615384615,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011801242236024844
00-0034613,2023,REG,0,0,0.0,0,0.0,1.0,4.0,0,0,0.0,0.0,0.0,-2.2643815996237797,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,39,50,352.0,1,0.0,0.0,269.0,148.0,21.0,12.267451122139342,0,14.950453316122687,1.488940783562102,1.1439702311030844,3.034190337115312,0.0,41.2,80.2,12,0.11655011655011654,0.09824689554419284,0.08309938236945537,0.2534226912605291,0.1111111111111111,0.058823529411764705,0.14383561643835616,0.13496932515337423,0.08496732026143791,0.10065359477124183,0.8205128205128205,0.07553069258443051
00-0034613,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,1.0,1.7575121510308236,0,19,23,154.0,1,1.0,1.0,98.0,97.0,9.0,6.326331257354468,0,21.05128205128205,0.5809783951768193,0.3676424351097072,1.1288172973420239,0.0,19.5,38.5,9,0.06318681318681318,0.03811746402178141,0.07931316434995912,0.12527419099764492,0.059094397544128936,0.041666666666666664,0.06976744186046512,0.06535947712418301,0.0503805321053978,0.05560885136863648,0.4230769230769231,0.041078058981690924
00-0034646,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,17.0,0,0.0,0.0,1.0,-0.42572822666261345,0,29,44,324.0,1,0.0,0.0,332.0,104.0,18.0,-1.467711050703791,0,12.042031214399636,1.2478834488389634,1.1903636982338992,2.7050797620221743,0.0,40.1,69.1,13,0.08979591836734693,0.08666144609762465,0.07212205270457697,0.20402303442912012,0.09126760563380282,0.05,0.11180124223602485,0.10497237569060773,0.0706338028169014,0.08301408450704226,0.6612244897959184,0.06095624558927311
00-0034646,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,10,71.0,0,0.0,0.0,102.0,12.0,5.0,5.094511381350458,0,7.210671936758893,0.3614041314041314,0.4361365802847068,0.8474018033054919,0.0,7.1000000000000005,14.1,7,0.045454545454545456,0.05872193436960276,0.01532567049808429,0.11515936567750039,0.04061784897025172,0.0,0.056818181818181816,0.047619047619047616,0.02030892448512586,0.032494279176201374,0.32272727272727275,0.02186656741416209
00-0034681,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,49,176.0,0,0.0,0.0,8.0,-6.4045314257382415,0,14,17,81.0,0,0.0,0.0,-25.0,111.0,5.0,1.019017878570594,0,-6.9523809523809526,0.5214071167766489,-0.08003134764846438,0.7260887318110482,0.0,25.700000000000003,39.7,13,0.03944315545243619,-0.006847439057792386,0.07288246881155613,0.05368678193242038,0.02554399243140965,0.0,0.03571428571428571,0.03067484662576687,0.012771996215704825,0.02043519394512772,0.18793503480278423,0.035968615797198615
00-0034750,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,33.0,0,0.0,0.0,1.0,-3.2943744122749195,0,1,1,5.0,0,0.0,0.0,-1.0,6.0,0.0,-0.1015213041100651,0,-5.0,0.045454545454545456,-0.004830917874396135,0.06480017566974089,0.0,3.8000000000000003,4.800000000000001,3,0.012195121951219513,-0.0013054830287206266,0.02586206896551724,0.01724829650385277,0.008291873963515755,0.0,0.0,0.0,0.0041459369817578775,0.006633499170812605,0.06097560975609756,0.019236934915036873
00-0034753,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-1.5892667324158904,0,45,61,544.0,6,1.0,0.0,443.0,217.0,27.0,33.181763841275824,0,13.566261516261516,2.136886105140465,1.9447752587636964,4.566671838845285,0.0,90.4,135.4,10,0.21180555555555555,0.17805466237942122,0.1998158379373849,0.4601520632368703,0.2354978354978355,0.46153846153846156,0.2727272727272727,0.29464285714285715,0.34851814851814855,0.28070596070596077,1.8888888888888888,0.15128491620111734
00-0034753,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,5.0,0,0.0,0.0,3.0,3.4461851362721063,0,55,69,673.0,11,0.0,0.0,731.0,188.0,39.0,50.098964800592256,0,17.987759824296184,2.543549252404149,3.0634046423144348,5.959707128226328,0.0,133.8,188.8,17,0.14465408805031446,0.17563671311869294,0.09012464046021093,0.357490502570426,0.16065886846502744,0.2682926829268293,0.19597989949748743,0.20833333333333334,0.21447577569592835,0.1821856313573878,1.4109014675052411,0.10854567197129979
00-0034764,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,34,57,418.0,2,0.0,0.0,624.0,104.0,19.0,5.544708495787039,0,11.56266194503778,1.6706277215100744,2.413493834446642,4.195387266377761,0.0,53.800000000000004,87.8,16,0.09895833333333333,0.14181818181818182,0.05523101433882103,0.2618920454545455,0.09687137891077637,0.058823529411764705,0.08755760368663594,0.08366533864541832,0.07784745416127054,0.08926180901097404,0.7256944444444444,0.05453416149068323
00-0034771,2023,REG,55,74,719.0,3,0.0,6.0,43.0,2,1,518.0,426.0,26.0,14.325275292122539,0,4.981264251143769,0.6088115997256696,10,8.0,0,1.0,0.0,4.0,-3.3800875019223895,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.56,39.56,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12296406813378093
00-0034771,2024,REG,146,228,1530.0,9,9.0,11.0,71.0,2,0,1630.0,656.0,78.0,-1.936141146490229,1,9.980285082644663,0.6825923789520694,25,106.0,1,3.0,1.0,13.0,4.988986552950049,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,95.8,95.8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15219394401550534
00-0034775,2023,REG,1,2,-1.0,0,0.0,0.0,0.0,0,0,25.0,0.0,0.0,-1.7565971661824733,0,0.0,0.0,1,6.0,0,0.0,0.0,0.0,-0.5953392207156867,0,57,85,787.0,3,2.0,2.0,842.0,247.0,34.0,23.392445049216278,0,11.831023199858674,2.5351826567404854,3.472450737962214,6.233489501684278,0.0,93.26,150.26,12,0.20432692307692307,0.26494650723725616,0.17248603351955308,0.5184475904051895,0.25444552214678307,0.21428571428571427,0.25,0.24666666666666667,0.23436561821624868,0.2464135605745693,1.8918269230769231,0.144214527027027
00-0034775,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,27,47,379.0,1,0.0,0.0,644.0,113.0,18.0,8.420426437177847,0,5.272374991786583,1.5296524510920795,2.3703878907681126,3.953750200175798,0.0,43.900000000000006,70.9,8,0.1865079365079365,0.289568345323741,0.14431673052362706,0.5114165810208976,0.20343531937734835,0.09090909090909091,0.20454545454545456,0.1919191919191919,0.14717220514321963,0.18093007368369687,1.503968253968254,0.10751872857966091
00-0034777,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,66,525.0,5,2.0,1.0,1016.0,84.0,22.0,15.333778778289522,0,8.651993115756733,2.0732251477785546,4.301446459904676,6.1208502436011045,0.0,80.5,115.5,14,0.13721413721413722,0.2720214190093708,0.0695364238410596,0.4234383410287025,0.1881046219992834,0.45454545454545453,0.171875,0.19424460431654678,0.32132503827236897,0.24139278850851764,1.0914760914760915,0.12032002000125007
00-0034777,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,10,31.0,1,0.0,0.0,115.0,7.0,1.0,-4.062413258827291,0,3.517857142857143,0.2826970443349754,0.3728299434942396,0.6850265269484308,0.0,9.1,13.1,4,0.07142857142857142,0.09395424836601307,0.017902813299232736,0.18230625583566762,0.029836381135707413,0.125,0.02,0.034482758620689655,0.0774181905678537,0.048869104908565934,0.22142857142857142,0.034341739631940434
00-0034791,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,28,170.0,0,0.0,0.0,8.0,4.113698623608798,0,4,4,21.0,0,0.0,0.0,1.0,20.0,1.0,0.7501136377686635,0,21.0,0.13793103448275862,0.00303951367781155,0.20902421129860602,0.0,19.1,23.1,2,0.057971014492753624,0.0013812154696132596,0.12422360248447205,0.08806149411482105,0.05398457583547558,0.0,0.047619047619047616,0.043478260869565216,0.02699228791773779,0.043187660668380465,0.30434782608695654,0.14360313315926893
00-0034791,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,102,332.0,3,1.0,1.0,17.0,-20.57457828947537,0,5,11,31.0,1,0.0,0.0,-5.0,31.0,3.0,-16.317357186810113,0,2.6666666666666665,0.26342140160197036,-0.002327074913063337,0.39350314996381114,0.0,58.3,63.3,8,0.031791907514450865,-0.0016818028927009755,0.03613053613053613,0.046342418957515515,0.013287612516073724,0.07692307692307693,0.02702702702702703,0.03225806451612903,0.04510534471957533,0.026014705397474365,0.08959537572254335,0.08492996296892609
00-0034796,2023,REG,307,457,3678.0,24,7.0,37.0,218.0,7,4,3840.0,1749.0,167.0,58.018588350006326,1,17.11935683093401,2.1462981965408594,148,821.0,5,4.0,2.0,48.0,10.159688361549266,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,331.22,331.22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22298370809209642
00-0034796,2024,REG,316,474,4172.0,41,4.0,23.0,149.0,4,1,4109.0,2084.0,198.0,174.17261165601786,0,20.77562038408432,3.41479895808228,139,915.0,4,6.0,4.0,46.0,10.599933187217328,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,430.38000000000005,430.38000000000005,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24743583846932207
00-0034798,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,43,366.0,0,0.0,0.0,284.0,139.0,22.0,21.987229189360228,0,19.192350218211974,1.2935562071464708,1.1221567358051248,2.7258440257832937,0.0,36.6,71.60000000000001,13,0.09772727272727273,0.08313817330210772,0.08606811145510836,0.2131014477325953,0.10263600673022995,0.0,0.12359550561797752,0.10945273631840796,0.051318003365114974,0.08210880538418397,0.8318181818181818,0.05465064802234876
